TeamId,TeamName,SubmissionDate,Score
1246024,"Raven Hon","2018-01-30 07:38:24",0.99414
1307635,dalu610,"2018-01-30 07:40:39",0.92128
1308271,chiling,"2018-01-30 07:48:08",0.96400
1306249,PKU_YanzuWU,"2018-01-30 08:00:08",0.95628
1246024,"Raven Hon","2018-01-30 08:08:15",0.99471
1293871,"Sachin Chaudhari","2018-01-30 08:37:18",0.96428
921441,Annabelle,"2018-01-30 08:41:43",0.99142
1299842,dongyunlong,"2018-01-30 09:04:48",0.96985
1305042,"Himanshu Mishra","2018-01-30 09:21:01",0.11614
1307521,continuation,"2018-01-30 09:27:58",0.99042
716799,fbabelle,"2018-01-30 09:29:45",0.93357
1110425,Xionghao,"2018-01-30 10:06:27",0.99800
1299842,dongyunlong,"2018-01-30 10:16:58",0.97285
1286227,treebeard,"2018-01-30 11:02:28",0.96885
1311703,"Mohnad Abunada","2018-01-30 11:32:13",0.98914
1312109,asdpo,"2018-01-30 11:54:04",0.98000
1278616,ur001,"2018-01-30 11:54:16",0.99128
1312109,asdpo,"2018-01-30 11:54:55",0.98185
1278616,ur001,"2018-01-30 11:54:59",0.99185
1312109,asdpo,"2018-01-30 11:56:32",0.98371
1312109,asdpo,"2018-01-30 11:58:25",0.98471
1290522,"Aditya Divekar","2018-01-30 12:22:09",0.96971
1306249,PKU_YanzuWU,"2018-01-30 12:30:26",0.96785
1165534,"Partha Pratim Neog","2018-01-30 12:45:12",0.98785
897272,PuneetTripathi,"2018-01-30 13:17:32",0.90314
1192156,AndersonZhang,"2018-01-30 14:28:10",0.96657
1306249,PKU_YanzuWU,"2018-01-30 14:40:09",0.96885
1312493,Cracroule,"2018-01-30 15:50:16",0.99557
526636,"Yash patel","2018-01-30 16:09:57",0.96800
1086934,windalfinculmen,"2018-01-30 16:13:45",0.97471
351512,JP11,"2018-01-30 16:31:05",0.97571
1289105,"Dimitri Belli","2018-01-30 16:33:10",0.99171
526636,"Yash patel","2018-01-30 16:43:31",0.97528
1312732,"Andrii Veselov","2018-01-30 17:32:48",0.00000
821989,EdBartrum,"2018-01-30 17:37:19",0.97685
1312595,"Andrew Yip","2018-01-30 19:16:05",0.91014
1245549,"Ahmed R. Awadallah","2018-01-30 23:11:38",0.10157
1245549,"Ahmed R. Awadallah","2018-01-30 23:54:06",0.76842
921441,Annabelle,"2018-01-31 00:12:40",0.99185
1245549,"Ahmed R. Awadallah","2018-01-31 00:36:45",0.87600
1268187,marioLei,"2018-01-31 02:24:11",0.97485
21878,nonlinsigproc,"2018-01-31 02:59:20",0.98000
784837,Akatsuki06,"2018-01-31 03:11:31",0.99428
21878,nonlinsigproc,"2018-01-31 03:33:12",0.98785
1165534,"Partha Pratim Neog","2018-01-31 04:23:35",0.99185
1308597,WaelRadwan,"2018-01-31 05:25:18",0.97271
1312848,"Vivek Jhunjhunwala","2018-01-31 05:28:32",0.98500
1308597,WaelRadwan,"2018-01-31 05:50:58",0.97757
1312433,"Kuntal Sardar","2018-01-31 06:04:29",0.96100
1307635,dalu610,"2018-01-31 06:18:32",0.95000
1259109,TodorMarkov,"2018-01-31 06:20:59",0.98571
1311680,prachi288,"2018-01-31 06:34:19",0.97528
1176934,"Akash Srivastava","2018-01-31 06:54:15",0.96885
1314756,Falmenz,"2018-01-31 06:55:02",0.97042
526636,"Yash patel","2018-01-31 07:05:10",0.97628
1314853,faro,"2018-01-31 07:35:02",0.96585
1314853,faro,"2018-01-31 07:35:47",0.97828
1314853,faro,"2018-01-31 07:36:36",0.99200
1314853,faro,"2018-01-31 07:38:52",0.99257
1255479,magicling725,"2018-01-31 07:40:16",0.99571
1311177,heonseop,"2018-01-31 07:42:47",0.19142
1176934,"Akash Srivastava","2018-01-31 07:53:12",0.97457
1311177,heonseop,"2018-01-31 08:19:55",0.99214
1314914,"Ming Yue","2018-01-31 08:22:27",0.99042
1307635,dalu610,"2018-01-31 08:27:33",0.95400
622496,HimakundMallampalli,"2018-01-31 08:42:59",0.97528
1314756,Falmenz,"2018-01-31 08:53:29",0.97385
1285560,"Qinghao Yan","2018-01-31 09:11:37",0.99371
1304382,deng,"2018-01-31 09:16:32",0.94885
1136675,nottynkyee,"2018-01-31 09:20:21",0.97442
1307521,continuation,"2018-01-31 09:21:27",0.99471
458275,jokin,"2018-01-31 09:23:33",0.92957
1284717,Algor,"2018-01-31 09:28:21",0.99142
934192,iamkidding,"2018-01-31 09:41:19",0.94414
1285560,"Qinghao Yan","2018-01-31 09:57:25",0.99600
1314879,"Nikita Konstantinovskiy ","2018-01-31 10:02:44",0.97742
1315456,"Oleg Kheyfets","2018-01-31 11:31:52",0.42071
1314879,"Nikita Konstantinovskiy ","2018-01-31 11:59:36",0.98400
1301121,mharder42,"2018-01-31 12:04:15",0.99328
1290401,jollyakshay,"2018-01-31 12:09:48",0.97200
1136675,nottynkyee,"2018-01-31 12:20:57",0.98571
1312838,"Sai Pavan ","2018-01-31 13:06:31",0.98742
1311114,gokulav,"2018-01-31 13:08:33",0.96685
1312838,"Sai Pavan ","2018-01-31 13:19:32",0.99100
1133261,"Eric Hamers","2018-01-31 13:21:07",0.99142
1304382,deng,"2018-01-31 13:31:27",0.97914
1314955,"Pooja Chiluvuri","2018-01-31 14:47:21",0.97142
1315390,"Wang Wei","2018-01-31 14:55:16",0.82514
1314879,"Nikita Konstantinovskiy ","2018-01-31 16:09:45",0.98914
1315894,"Diego A. Hernandez Ronquillo","2018-01-31 16:28:04",0.97214
842403,"Imran Saeed","2018-01-31 16:31:25",0.98900
1316255,"Angelo Carbone","2018-01-31 16:34:14",0.06385
436627,ShivliAgrawal,"2018-01-31 16:37:52",0.98500
1308378,"Sangeeth Reddy ","2018-01-31 17:38:17",0.97714
858067,Tong1.0,"2018-01-31 17:50:23",0.96985
1316489,ThomasStraussberger,"2018-01-31 18:03:13",0.97142
1298239,"Mahmoud Youssef","2018-01-31 18:45:41",0.96800
1307462,AbhinavSingh,"2018-01-31 19:06:08",0.96614
603787,fireflycmc,"2018-01-31 19:06:58",0.98914
1216108,"Alexey Sergeev","2018-01-31 19:07:31",0.79185
1245549,"Ahmed R. Awadallah","2018-01-31 20:53:01",0.88300
1308539,"Andrezza Barbosa","2018-01-31 20:55:37",0.87357
1312595,"Andrew Yip","2018-01-31 20:59:09",0.91100
1312595,"Andrew Yip","2018-01-31 21:05:58",0.95714
1316207,Carolyn,"2018-01-31 21:16:35",0.96800
1312595,"Andrew Yip","2018-01-31 21:16:53",0.97100
1312595,"Andrew Yip","2018-01-31 21:42:48",0.97271
1313527,"Eslam Hussein Hassan","2018-01-31 22:14:47",0.90785
1273127,XuMeng,"2018-01-31 22:31:36",0.99142
1240939,Valkling,"2018-01-31 23:23:58",0.99928
1314879,"Nikita Konstantinovskiy ","2018-02-01 00:06:51",0.99042
1314879,"Nikita Konstantinovskiy ","2018-02-01 00:07:19",0.99071
1312359,"Zeng Yi","2018-02-01 00:13:14",0.96400
1312191,"Ibrahim Sharaby","2018-02-01 00:13:24",0.91257
1314756,Falmenz,"2018-02-01 00:51:31",0.97585
1317361,"Jordan Valansi","2018-02-01 02:32:32",0.91028
1310748,"kelly V","2018-02-01 03:01:47",0.93142
1317489,"Jesse Cambon","2018-02-01 03:09:57",0.94542
1314305,"Yiqi Chen","2018-02-01 03:24:28",0.96014
1276266,wanboprogram,"2018-02-01 03:26:29",0.97271
1264982,"Chris Rozolis","2018-02-01 03:33:11",0.91100
1317528,zyayoung,"2018-02-01 03:46:33",0.96557
1311114,gokulav,"2018-02-01 04:31:04",0.97342
1314463,naqsh,"2018-02-01 04:36:10",0.96657
1314914,"Ming Yue","2018-02-01 05:02:02",0.99414
1307462,AbhinavSingh,"2018-02-01 05:36:10",0.98142
1315015,Azure-sky,"2018-02-01 06:00:28",0.98171
1315015,Azure-sky,"2018-02-01 06:00:45",0.98228
1314914,"Ming Yue","2018-02-01 06:36:05",0.99557
1289105,"Dimitri Belli","2018-02-01 06:43:27",0.99400
1315456,"Oleg Kheyfets","2018-02-01 07:09:49",0.90885
842403,"Imran Saeed","2018-02-01 07:15:50",0.99271
1314745,"KuoLin Hsueh","2018-02-01 07:20:22",0.98157
716799,fbabelle,"2018-02-01 07:29:32",0.97600
1317528,zyayoung,"2018-02-01 08:09:14",0.97400
859757,nmfloat,"2018-02-01 08:11:06",0.99057
716799,fbabelle,"2018-02-01 08:19:34",0.98200
1314862,"Claude U","2018-02-01 08:36:27",0.67800
1314862,"Claude U","2018-02-01 08:38:33",0.84871
1314862,"Claude U","2018-02-01 08:40:39",0.85485
1318208,LEI.Jinggui,"2018-02-01 08:44:34",0.96842
1314862,"Claude U","2018-02-01 08:46:19",0.85542
1238108,"Junki Cho","2018-02-01 09:00:39",0.99171
1028875,yangsj,"2018-02-01 09:11:48",0.96371
1317528,zyayoung,"2018-02-01 09:57:30",0.98171
277905,chenxiao,"2018-02-01 10:24:06",0.96885
1318352,HankHsieh,"2018-02-01 10:55:58",0.97171
1315390,"Wang Wei","2018-02-01 11:25:13",0.96800
1314955,"Pooja Chiluvuri","2018-02-01 11:45:32",0.99200
1281606,5amessi,"2018-02-01 11:50:00",0.97728
1269102,lidawei,"2018-02-01 11:56:53",0.99428
1318393,"Danylo Ulianych","2018-02-01 12:01:19",0.94542
1281606,5amessi,"2018-02-01 12:05:39",0.97785
1245549,"Ahmed R. Awadallah","2018-02-01 12:08:12",0.90357
1179050,Ziad,"2018-02-01 13:00:28",0.97685
1179050,Ziad,"2018-02-01 13:33:23",0.99500
1312069,starspark,"2018-02-01 13:44:12",0.96400
1280193,KingNickCN,"2018-02-01 13:58:52",0.95471
1289963,"Vivek /madhavaram","2018-02-01 14:39:03",0.96914
1303289,"Simone Raponi","2018-02-01 14:40:23",0.98385
1317528,zyayoung,"2018-02-01 14:57:05",0.98257
1304881,"Mauro Caprolu","2018-02-01 15:06:56",0.98485
1304881,"Mauro Caprolu","2018-02-01 15:17:37",0.98542
1129687,"Daniel Delchev","2018-02-01 16:07:01",0.83300
1316207,Carolyn,"2018-02-01 16:15:13",0.96857
1179050,Ziad,"2018-02-01 16:21:54",0.99571
1283005,Zunaina,"2018-02-01 17:25:30",0.96542
1303109,FGIN,"2018-02-01 17:31:30",0.98828
1319558,asamirr,"2018-02-01 17:52:47",0.87771
1310015,"Sahil Manchanda","2018-02-01 18:10:31",0.98928
797089,yashmishra,"2018-02-01 18:34:26",0.98185
1319558,asamirr,"2018-02-01 18:41:45",0.96100
797089,yashmishra,"2018-02-01 18:51:00",0.98928
858067,Tong1.0,"2018-02-01 19:24:03",0.97200
1318967,klanecek,"2018-02-01 19:28:40",0.97742
1316207,Carolyn,"2018-02-01 19:46:12",0.97114
1310015,"Sahil Manchanda","2018-02-01 20:23:23",0.99342
1301067,"Mehmet Burak Eker","2018-02-01 20:38:02",0.97757
1293534,bugraakbulut,"2018-02-01 20:47:57",0.92057
926253,hics33,"2018-02-01 21:00:58",0.98485
980386,nachiket273,"2018-02-01 21:03:45",0.99671
1294665,Illia,"2018-02-01 21:52:49",0.99000
1313300,MaximZhirkov,"2018-02-01 22:07:34",0.00000
1102057,"Jeff van Santen","2018-02-01 23:05:07",0.99157
1313300,MaximZhirkov,"2018-02-01 23:32:25",0.89014
1281606,5amessi,"2018-02-02 00:09:53",0.97900
1281606,5amessi,"2018-02-02 00:34:11",0.98014
893223,aquaZJU,"2018-02-02 01:10:57",0.96671
1320863,"Neil G","2018-02-02 02:38:25",0.96385
1314305,"Yiqi Chen","2018-02-02 02:39:56",0.99100
1320749,liuying92,"2018-02-02 02:42:33",0.85814
1320863,"Neil G","2018-02-02 02:51:22",0.97785
1288200,Hewangchuan,"2018-02-02 03:18:22",0.99014
1320863,"Neil G","2018-02-02 03:51:42",0.99114
1317528,zyayoung,"2018-02-02 04:38:47",1.00000
622496,HimakundMallampalli,"2018-02-02 05:06:18",0.97828
1316064,xworlds,"2018-02-02 05:19:27",0.96400
885192,Harkonnen,"2018-02-02 05:52:47",0.93100
1308597,WaelRadwan,"2018-02-02 07:49:51",0.99442
1321182,"Yasuko Shimokado","2018-02-02 08:13:29",0.90685
1289105,"Dimitri Belli","2018-02-02 09:21:28",0.99442
1321862,fumifumeal,"2018-02-02 09:27:46",0.86700
1321841,kohei,"2018-02-02 09:32:12",0.86785
1321830,makita,"2018-02-02 09:32:24",0.90671
1321861,MasatoTakeuchi,"2018-02-02 09:33:03",0.88642
1321833,redfish,"2018-02-02 09:33:08",0.88742
1321890,tigaa,"2018-02-02 09:33:47",0.85528
1321836,"Kiyoshi YAMADA","2018-02-02 09:33:57",0.79414
1321850,jastin,"2018-02-02 09:34:42",0.87600
1321866,kaori,"2018-02-02 09:35:22",0.87185
1321841,kohei,"2018-02-02 09:38:40",0.92400
1321830,makita,"2018-02-02 09:41:18",0.92100
1321836,"Kiyoshi YAMADA","2018-02-02 09:41:22",0.93371
1321890,tigaa,"2018-02-02 09:42:30",0.92071
490115,"Vivek Yadav","2018-02-02 09:55:15",0.98657
1321448,dmarch,"2018-02-02 10:13:03",0.99357
1121780,vishurai593,"2018-02-02 10:35:47",0.99071
1277126,"Anna Mitrofanova","2018-02-02 11:10:29",0.97200
1321830,makita,"2018-02-02 11:27:34",0.93571
1149890,csw_toby,"2018-02-02 11:28:54",0.93600
1305278,Monsterino,"2018-02-02 12:17:40",0.97914
1321549,Jasen,"2018-02-02 12:46:35",0.98857
1320863,"Neil G","2018-02-02 12:47:58",0.99542
1305278,Monsterino,"2018-02-02 12:50:49",0.99214
1305278,Monsterino,"2018-02-02 12:53:23",0.99228
1286925,pankajgiri,"2018-02-02 12:58:26",0.99214
1322408,"Gopala KR","2018-02-02 13:12:10",0.98214
1294385,AliAlrashid,"2018-02-02 14:15:09",0.97228
1322408,"Gopala KR","2018-02-02 14:20:31",0.99014
1322687,"omar elshrkawy","2018-02-02 15:26:39",0.90785
1322809,"Ahmed Ramzy","2018-02-02 15:48:54",0.90785
858067,Tong1.0,"2018-02-02 15:55:23",0.97228
1203449,"Tim Hargreaves","2018-02-02 16:32:24",0.99671
1283005,Zunaina,"2018-02-02 16:44:34",0.96700
858996,gandalf,"2018-02-02 17:25:25",0.99628
858996,gandalf,"2018-02-02 17:38:21",0.99700
1310015,"Sahil Manchanda","2018-02-02 18:02:27",0.99414
1323011,"Pavan Nichani","2018-02-02 18:23:17",0.11614
1319603,ShauryaKhurana,"2018-02-02 18:55:36",0.94057
1243787,"Jakub Kól","2018-02-02 19:05:27",0.99485
1101879,VSoni,"2018-02-02 21:25:19",0.99471
1285276,ysh525,"2018-02-02 21:32:21",0.99171
1019948,Sharbel,"2018-02-02 21:50:04",0.98614
1306137,"Ahmed Gabal","2018-02-03 00:03:46",0.10014
1272925,masteryang,"2018-02-03 01:42:46",0.96400
1323936,"Alaeddine Zekri","2018-02-03 01:56:45",0.00000
1323936,"Alaeddine Zekri","2018-02-03 02:01:20",0.96028
1323936,"Alaeddine Zekri","2018-02-03 02:07:59",0.97828
1322408,"Gopala KR","2018-02-03 02:31:37",0.99642
702891,Collider,"2018-02-03 02:50:41",0.18628
702891,Collider,"2018-02-03 04:25:05",0.47128
1311177,heonseop,"2018-02-03 05:11:58",0.99414
702891,Collider,"2018-02-03 05:57:37",0.52485
1312838,"Sai Pavan ","2018-02-03 08:05:43",0.99542
1028875,yangsj,"2018-02-03 08:25:12",0.97685
1028875,yangsj,"2018-02-03 08:59:22",0.98071
1028875,yangsj,"2018-02-03 09:06:32",0.98528
1312838,"Sai Pavan ","2018-02-03 09:36:39",0.99557
1303109,FGIN,"2018-02-03 09:45:36",0.99042
1019948,Sharbel,"2018-02-03 09:59:13",0.98914
1324485,ShawnDragon,"2018-02-03 10:07:40",0.11085
1324485,ShawnDragon,"2018-02-03 10:14:27",0.11614
1203449,"Tim Hargreaves","2018-02-03 10:49:51",1.00000
790243,"Renjie Qian","2018-02-03 11:14:49",0.98514
790243,"Renjie Qian","2018-02-03 11:30:09",0.98528
961127,StephenWelbourne,"2018-02-03 11:35:52",0.99185
1294588,Eloi,"2018-02-03 12:31:19",0.94685
1315584,Ijaz,"2018-02-03 13:12:50",0.97000
1294385,AliAlrashid,"2018-02-03 13:46:53",0.97885
1315584,Ijaz,"2018-02-03 14:04:58",0.97714
790243,"Renjie Qian","2018-02-03 14:35:11",0.98885
790243,"Renjie Qian","2018-02-03 14:58:18",0.99042
1070601,mitama,"2018-02-03 15:13:28",0.09942
1070601,mitama,"2018-02-03 15:15:30",0.94271
1142911,"A K","2018-02-03 15:23:26",0.99642
1324485,ShawnDragon,"2018-02-03 17:26:56",0.59500
1059162,EtienneBoshoff,"2018-02-03 17:30:20",0.97314
1289227,"Suraj Regmi","2018-02-03 17:36:16",0.98628
1325873,XiaolongYang,"2018-02-03 17:37:53",0.82571
1326025,user,"2018-02-03 19:30:39",0.83171
1322538,omarzouk,"2018-02-03 19:46:18",0.97071
1322877,Jiahao,"2018-02-03 20:14:36",0.95042
1325995,Stuttgart,"2018-02-03 20:16:32",0.76014
1326025,user,"2018-02-03 20:19:05",0.88971
1286074,ShaymaaKhalifa,"2018-02-03 20:29:08",0.97371
1019948,Sharbel,"2018-02-03 20:41:26",0.98985
1229029,datareza,"2018-02-03 20:42:43",0.98757
1322538,omarzouk,"2018-02-03 20:57:45",0.98242
1320030,RJT,"2018-02-03 21:14:55",0.90642
1289105,"Dimitri Belli","2018-02-03 22:44:26",0.99457
702891,Collider,"2018-02-04 00:06:59",0.98571
1325988,sj,"2018-02-04 00:57:45",0.95828
1320969,ottpeterr,"2018-02-04 02:02:32",0.30957
1298287,jaredc,"2018-02-04 02:10:03",0.99814
1320969,ottpeterr,"2018-02-04 02:19:47",0.50085
702891,Collider,"2018-02-04 02:43:28",0.98614
1293775,harsh076,"2018-02-04 02:47:05",0.93342
1245549,"Ahmed R. Awadallah","2018-02-04 03:57:28",0.94185
1070601,mitama,"2018-02-04 03:59:45",0.95057
1293775,harsh076,"2018-02-04 04:00:37",0.96471
1277285,"Pang Tak Yin, Alex","2018-02-04 04:07:18",0.97557
1318673,noalmulla,"2018-02-04 04:19:36",0.97428
1229087,"Nikhil Iyer","2018-02-04 05:15:41",0.99500
1229087,"Nikhil Iyer","2018-02-04 05:49:15",0.99514
1320969,ottpeterr,"2018-02-04 06:22:08",0.94500
1320969,ottpeterr,"2018-02-04 06:24:44",0.95285
1311114,gokulav,"2018-02-04 07:29:57",0.97657
1327160,Daiwe,"2018-02-04 08:13:18",0.96600
1311114,gokulav,"2018-02-04 09:29:04",0.98928
1326214,HayaAl-Thani,"2018-02-04 09:52:05",0.95157
598297,LiangmengXia,"2018-02-04 10:44:52",0.98114
1197626,"Benjamin Wilhelm","2018-02-04 10:52:25",0.98871
1178486,"Han-Sheng Zhang","2018-02-04 11:09:22",0.98700
1325988,sj,"2018-02-04 12:52:00",0.97828
1327584,marearts,"2018-02-04 12:56:09",0.10014
492344,maxik,"2018-02-04 13:40:25",0.91400
1327857,thcmbs,"2018-02-04 13:57:23",0.98885
842403,"Imran Saeed","2018-02-04 14:34:36",0.99385
1325609,"Faran Farooq","2018-02-04 14:44:27",0.97842
1328075,RishabhBhardwaj,"2018-02-04 14:48:37",0.92828
1325995,Stuttgart,"2018-02-04 15:31:08",0.97657
1220239,"Twisted Fate","2018-02-04 15:32:42",0.99085
1325988,sj,"2018-02-04 15:33:49",0.98914
1058102,"Greg Scott","2018-02-04 16:50:29",0.99657
1328199,"Ahmed Eldaraa","2018-02-04 17:17:26",0.97171
1303231,"Saleh Musleh","2018-02-04 17:17:26",0.97657
1328199,"Ahmed Eldaraa","2018-02-04 17:38:17",0.97700
1322473,"Boris Chumichev","2018-02-04 17:58:29",0.97285
1328049,"Mohit Makhija","2018-02-04 18:18:43",0.98071
1328317,jlanglopez,"2018-02-04 18:21:45",0.97171
1286074,ShaymaaKhalifa,"2018-02-04 18:52:01",0.97828
1325306,Gullfaxi,"2018-02-04 19:01:38",0.99542
1294588,Eloi,"2018-02-04 19:18:48",0.96714
1225050,ShingYang,"2018-02-04 19:28:26",0.99242
904101,richard_lzy,"2018-02-04 19:33:41",0.97557
1284472,"Hidden Surprise","2018-02-04 19:37:17",0.97285
836731,Siegfried,"2018-02-04 20:24:06",0.99671
1284472,"Hidden Surprise","2018-02-04 20:32:40",0.99128
1320030,RJT,"2018-02-04 20:35:16",0.97171
1320030,RJT,"2018-02-04 21:47:10",0.98985
904101,richard_lzy,"2018-02-04 22:23:01",0.99242
1329050,OlyaBrinza,"2018-02-04 22:45:32",0.91671
1329189,"Paranoid Android","2018-02-05 00:17:37",0.99600
598297,LiangmengXia,"2018-02-05 00:38:48",0.99542
1259109,TodorMarkov,"2018-02-05 01:03:34",0.99128
1328264,NS11,"2018-02-05 02:09:29",0.70571
1230918,zhenzh,"2018-02-05 02:55:27",0.99628
1245549,"Ahmed R. Awadallah","2018-02-05 04:12:55",0.94900
1230918,zhenzh,"2018-02-05 04:29:21",0.99642
1325963,"Alif Ahmed","2018-02-05 06:05:35",0.99300
1329781,"Vrajesh K S","2018-02-05 06:05:53",0.96671
1290401,jollyakshay,"2018-02-05 06:19:42",0.97542
1329747,dimlight1998,"2018-02-05 06:23:39",0.97200
1327313,liangxiaolong,"2018-02-05 06:43:49",0.93328
1329703,RashmiDR,"2018-02-05 07:01:40",0.98514
1329703,RashmiDR,"2018-02-05 07:25:20",0.99200
1272789,"Hui Qi","2018-02-05 07:56:16",0.98714
1272789,"Hui Qi","2018-02-05 08:28:21",0.99185
1149890,csw_toby,"2018-02-05 08:50:29",0.98671
1330225,"Гриша Белогоров","2018-02-05 08:53:21",0.82814
1289105,"Dimitri Belli","2018-02-05 09:54:41",0.99471
1325270,"Xu Ziqing","2018-02-05 10:02:04",0.99285
1289105,"Dimitri Belli","2018-02-05 10:02:38",0.99500
1330225,"Гриша Белогоров","2018-02-05 10:08:29",0.90071
1311177,heonseop,"2018-02-05 10:10:56",0.99514
1112587,yangzhou123,"2018-02-05 10:40:48",0.99400
1289105,"Dimitri Belli","2018-02-05 10:44:15",0.99614
1152444,"Mitchell Harvey","2018-02-05 11:23:20",0.98742
1327305,"Anas Abdel Rahman","2018-02-05 11:37:05",0.96385
1322878,carlosgomezarma,"2018-02-05 12:02:04",0.91728
1327305,"Anas Abdel Rahman","2018-02-05 12:05:53",0.97485
1322878,carlosgomezarma,"2018-02-05 12:25:29",0.93942
1322878,carlosgomezarma,"2018-02-05 12:40:27",0.94200
1322878,carlosgomezarma,"2018-02-05 12:42:35",0.96742
1330851,matsbauer,"2018-02-05 12:59:26",0.80614
583121,Lovaraju,"2018-02-05 15:29:02",0.99557
1327305,"Anas Abdel Rahman","2018-02-05 15:35:56",0.97585
1320969,ottpeterr,"2018-02-05 15:45:17",0.97471
1320969,ottpeterr,"2018-02-05 15:59:22",0.98071
1273953,"SUMEET KUMAR","2018-02-05 16:32:22",0.98414
1330729,"majed ","2018-02-05 16:36:21",0.97442
1321980,saarraaaah,"2018-02-05 17:54:16",0.97628
1321980,saarraaaah,"2018-02-05 17:58:14",0.97800
1330515,"Romain Marquant","2018-02-05 17:58:46",0.94871
1321980,saarraaaah,"2018-02-05 18:03:08",0.98228
1321980,saarraaaah,"2018-02-05 18:10:32",0.98457
1318673,noalmulla,"2018-02-05 18:36:44",0.97900
1315584,Ijaz,"2018-02-05 19:08:16",0.98014
1331986,Abhinay,"2018-02-05 19:22:23",0.85471
1329703,RashmiDR,"2018-02-05 20:28:06",0.99242
1177191,"Jeffrey Chan","2018-02-05 21:07:11",0.94171
291092,"Ioannis Fotiadis","2018-02-05 21:10:36",0.10014
1309781,Alberto,"2018-02-05 21:16:17",0.90614
1332223,"Patti O","2018-02-05 21:17:15",0.94028
1332222,"Heriberto Camacho Torres","2018-02-05 21:18:22",0.94014
1326614,KangYuan,"2018-02-06 00:26:51",0.91842
1332374,"Ryan Garland","2018-02-06 00:47:14",0.97957
1332883,mycheny,"2018-02-06 03:08:01",0.84300
1332883,mycheny,"2018-02-06 03:20:02",0.97357
1318208,LEI.Jinggui,"2018-02-06 03:41:37",0.98471
1318208,LEI.Jinggui,"2018-02-06 03:52:17",0.98742
1332883,mycheny,"2018-02-06 04:42:29",0.98928
1332699,"Andy Lai","2018-02-06 05:00:01",0.51214
1332699,"Andy Lai","2018-02-06 05:03:31",0.82542
1319921,ZiheTonyXu,"2018-02-06 05:16:36",0.91285
1318208,LEI.Jinggui,"2018-02-06 05:20:06",0.99600
1333298,luguanghong,"2018-02-06 05:37:57",0.95000
1322408,"Gopala KR","2018-02-06 05:45:13",0.99671
1318773,huashuo,"2018-02-06 06:36:27",0.99585
794724,HancelPV,"2018-02-06 06:36:35",0.93714
1319921,ZiheTonyXu,"2018-02-06 06:42:47",0.98728
1019948,Sharbel,"2018-02-06 07:04:18",0.99428
1245372,runshenglee,"2018-02-06 07:48:38",0.86728
1333054,"liu Beiming","2018-02-06 08:08:08",0.99114
1321549,Jasen,"2018-02-06 08:08:41",0.99128
1333054,"liu Beiming","2018-02-06 08:14:50",0.99585
1333054,"liu Beiming","2018-02-06 08:24:37",0.99642
1334059,"MONU MAHALI","2018-02-06 09:37:19",0.98728
1332374,"Ryan Garland","2018-02-06 09:42:52",0.98300
1333613,"Lee YiChow","2018-02-06 09:52:26",0.91128
794724,HancelPV,"2018-02-06 09:55:22",0.96542
1299452,TinyZen,"2018-02-06 10:59:46",0.77057
1331180,"Krzysztof Krogulski","2018-02-06 11:08:34",0.96128
1235750,"NVS Abhilash","2018-02-06 11:12:28",0.87271
1235750,"NVS Abhilash","2018-02-06 12:09:31",0.88500
1166828,TonyW,"2018-02-06 13:55:26",0.99885
1235750,"NVS Abhilash","2018-02-06 14:31:51",0.88700
1070601,mitama,"2018-02-06 14:56:00",0.97128
1312546,"Penny pan","2018-02-06 14:57:43",0.95557
753610,"Stardust 2","2018-02-06 16:07:28",0.98042
1166828,TonyW,"2018-02-06 16:53:25",0.99900
1019948,Sharbel,"2018-02-06 17:41:36",0.99528
1310015,"Sahil Manchanda","2018-02-06 18:06:05",0.99457
146278,PradeepKunwar,"2018-02-06 18:12:56",0.95914
1334824,"Emiliano Cancellieri","2018-02-06 18:29:18",0.97328
1335554,omarn,"2018-02-06 20:29:31",0.96600
1294588,Eloi,"2018-02-06 21:01:09",0.96885
1332338,"George V","2018-02-06 21:39:04",0.97014
1332338,"George V","2018-02-06 21:49:43",0.98742
1319848,hrushi,"2018-02-06 23:29:22",0.52642
1336192,"Alan Nguyen","2018-02-06 23:37:13",0.93785
1329140,"sfaou lahsen","2018-02-07 00:29:31",0.10914
1329140,"sfaou lahsen","2018-02-07 00:36:23",0.99085
1333954,BilalMahmood,"2018-02-07 00:37:21",0.98714
1329140,"sfaou lahsen","2018-02-07 00:39:18",0.99314
1301428,ouafs,"2018-02-07 00:52:02",0.98442
1333954,BilalMahmood,"2018-02-07 01:08:38",0.99157
1327464,"Caesar Zeppeli","2018-02-07 01:19:06",0.96142
1333054,"liu Beiming","2018-02-07 01:37:39",0.99700
1139172,liyangliu,"2018-02-07 02:16:14",0.99200
1229091,Nemonameless,"2018-02-07 02:21:37",0.99500
1333783,"Yoshida Hidenori","2018-02-07 02:25:48",0.98685
1338826,阿扣是谁哇,"2018-02-07 02:32:06",0.99742
1333961,Grit,"2018-02-07 02:43:33",0.91014
1298287,jaredc,"2018-02-07 02:54:28",0.99957
1109112,Harpreet,"2018-02-07 03:08:39",0.97600
1338826,阿扣是谁哇,"2018-02-07 03:15:46",0.99757
753610,"Stardust 2","2018-02-07 03:21:05",0.98442
1318294,"Timothy Wei","2018-02-07 03:30:11",0.97228
869753,"Katie Martins","2018-02-07 03:55:33",0.91971
1333474,kinard,"2018-02-07 05:06:44",0.71471
1333961,Grit,"2018-02-07 05:30:37",0.99228
